ReviewID,CustomerID,ProductID,ReviewDate,Rating,ReviewText,SentimentScore,SentimentCategory,SentimentBucket
1178,43,6,08-09-2024,1,I had a bad experience with this product.,-0.5423,Negative,-1.0 to -0.5
1179,84,7,31-07-2025,3,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1180,64,18,19-06-2025,5,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
1181,28,8,25-02-2025,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1182,70,15,21-08-2023,4,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1183,91,4,06-02-2023,3,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1184,5,18,25-12-2023,5,Exceeded my expectations!,0,Positive,0.0 to 0.49
1185,5,12,01-10-2025,5,Shipping was fast and the item was well-packaged.,0,Positive,0.0 to 0.49
1186,80,11,15-10-2025,4,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1187,66,9,11-06-2023,4,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1188,17,2,05-04-2023,5,"Great purchase,  very satisfied.",0.8016,Positive,0.5 to 1.0
1189,32,20,28-12-2023,3,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1190,16,4,19-08-2024,1,The  product arrived late.,0,Negative,0.0 to 0.49
1191,60,19,27-08-2023,5,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1192,80,19,21-05-2024,3,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1193,7,2,13-06-2025,5,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1194,11,13,01-03-2023,3,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1195,89,2,19-11-2023,5,Exceeded  my expectations!,0,Positive,0.0 to 0.49
1196,57,16,07-06-2024,5,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1197,70,15,30-10-2024,1,The product arrived late.,0,Negative,0.0 to 0.49
1198,92,1,25-06-2024,4,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1199,71,7,16-09-2024,4,The quality is top-notch.,0,Positive,0.0 to 0.49
1200,89,17,04-04-2024,4,Shipping was fast and the item was well-packaged.,0,Positive,0.0 to 0.49
1201,14,11,04-08-2023,4,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1202,28,17,28-04-2023,3,Not worth the  money.,-0.1695,Mixed Negative,-0.49 to 0.0
1203,2,19,20-07-2025,4,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1204,19,18,06-11-2024,4,The quality is top-notch.,0,Positive,0.0 to 0.49
1205,73,17,04-12-2025,5,The quality  is top-notch.,0,Positive,0.0 to 0.49
1206,50,12,06-07-2023,4,The quality is top-notch.,0,Positive,0.0 to 0.49
1207,90,18,27-06-2025,5,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
1208,16,15,11-07-2024,5,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1209,53,10,03-04-2024,5,Five stars for  the quick delivery.,0,Positive,0.0 to 0.49
1210,67,8,24-10-2024,4,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
1211,30,18,04-10-2023,5,Customer support  was very helpful.,0.6997,Positive,0.5 to 1.0
1212,82,19,11-10-2024,2,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1213,14,9,23-12-2023,5,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1214,100,10,27-08-2025,4,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1215,68,7,28-03-2025,2,Product did not meet my expectations.,0,Negative,0.0 to 0.49
1216,53,11,14-04-2023,5,Amazing value for the price.,0.7351,Positive,0.5 to 1.0
1217,81,18,14-01-2024,5,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1218,8,9,09-11-2025,5,Shipping was  fast and the item was well-packaged.,0,Positive,0.0 to 0.49
1219,49,7,28-05-2025,5,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1220,25,8,26-01-2023,2,The product arrived late.,0,Negative,0.0 to 0.49
1221,42,17,31-08-2023,4,"Good quality, but could  be cheaper.",0.2382,Positive,0.0 to 0.49
1222,57,6,23-05-2025,3,"I love this product, will buy  again!",0.6696,Mixed Positive,0.5 to 1.0
1223,18,16,12-11-2025,3,"Great purchase, very satisfied.",0.8016,Mixed Positive,0.5 to 1.0
1224,82,14,30-11-2025,5,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1225,93,8,08-08-2024,2,The product arrived late.,0,Negative,0.0 to 0.49
1226,75,5,17-08-2024,5,"I love this product,  will buy again!",0.6696,Positive,0.5 to 1.0
1227,30,14,20-01-2025,5,"Great purchase, very  satisfied.",0.8016,Positive,0.5 to 1.0
1228,57,1,30-11-2023,4,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1229,31,17,01-06-2025,4,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1230,55,18,27-04-2025,5,Exceeded my expectations!,0,Positive,0.0 to 0.49
1231,81,7,02-09-2024,2,Product did not meet my expectations.,0,Negative,0.0 to 0.49
1232,7,17,18-09-2024,5,Shipping was fast and the item was well-packaged.,0,Positive,0.0 to 0.49
1233,73,5,13-03-2024,3,"The product is  okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1234,37,8,21-02-2024,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1235,87,1,24-05-2023,5,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
1236,60,3,07-02-2023,4,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
1237,94,17,20-10-2024,1,"Not satisfied, the product broke after a week.",-0.6288,Negative,-1.0 to -0.5
1238,15,9,13-06-2025,4,Customer  support was very helpful.,0.6997,Positive,0.5 to 1.0
1239,49,15,07-02-2024,5,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1240,66,5,28-02-2025,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1241,62,17,11-03-2024,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1242,22,19,08-02-2025,4,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1243,92,10,08-11-2023,5,"Great  purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1244,8,7,20-01-2024,5,"I love this product, will  buy again!",0.6696,Positive,0.5 to 1.0
1245,60,5,19-12-2025,3,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1246,53,1,04-08-2024,4,The quality is top-notch.,0,Positive,0.0 to 0.49
1247,79,6,08-08-2024,2,"Average experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
1248,72,2,19-12-2025,4,Shipping was fast and the item was  well-packaged.,0,Positive,0.0 to 0.49
1249,72,5,23-01-2025,3,"Average  experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1250,11,10,23-10-2025,1,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1251,20,2,10-06-2024,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1252,87,8,10-12-2024,5,Exceeded  my expectations!,0,Positive,0.0 to 0.49
1253,68,3,30-06-2024,3,Not worth  the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1254,45,4,16-02-2024,5,The quality is top-notch.,0,Positive,0.0 to 0.49
1255,42,8,15-12-2025,5,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
1256,80,4,12-08-2025,2,Disappointed with the performance.,-0.4767,Negative,-0.49 to 0.0
1257,93,10,05-02-2023,4,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1258,80,1,13-11-2023,5,Amazing value for the price.,0.7351,Positive,0.5 to 1.0
1259,66,15,13-06-2023,3,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1260,47,6,02-09-2025,5,Exceeded my expectations!,0,Positive,0.0 to 0.49
1261,12,18,08-08-2023,4,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
1262,46,17,26-08-2024,2,Disappointed with  the performance.,-0.4767,Negative,-0.49 to 0.0
1263,48,9,20-09-2023,3,"Average  experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1264,72,7,07-05-2023,5,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1265,81,20,29-04-2023,4,Customer support  was very helpful.,0.6997,Positive,0.5 to 1.0
1266,65,14,01-07-2025,4,Shipping was fast and the item was well-packaged.,0,Positive,0.0 to 0.49
1267,85,4,11-07-2024,5,The quality is top-notch.,0,Positive,0.0 to 0.49
1268,60,6,06-10-2023,3,Not worth  the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1269,39,13,09-02-2024,4,The quality is  top-notch.,0,Positive,0.0 to 0.49
1270,72,16,11-07-2025,4,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1271,64,10,28-04-2024,4,The quality  is top-notch.,0,Positive,0.0 to 0.49
1272,82,14,24-12-2025,4,Exceeded my expectations!,0,Positive,0.0 to 0.49
1273,74,10,19-02-2024,4,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
1274,24,1,14-08-2025,1,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1275,52,2,06-06-2023,5,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1276,52,10,05-11-2024,2,"Good quality, but  could be cheaper.",0.2382,Mixed Negative,0.0 to 0.49
1277,20,11,28-09-2023,4,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1278,25,17,22-06-2023,5,The quality is top-notch.,0,Positive,0.0 to 0.49
1279,54,8,13-09-2025,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1280,88,19,18-01-2023,3,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1281,58,12,24-09-2023,5,The quality is top-notch.,0,Positive,0.0 to 0.49
1282,7,19,24-04-2023,2,The product arrived late.,0,Negative,0.0 to 0.49
1283,67,2,24-09-2024,3,"The  product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1284,2,12,04-10-2025,1,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1285,81,12,15-07-2024,4,"Good quality, but could be  cheaper.",0.2382,Positive,0.0 to 0.49
1286,89,19,12-03-2025,5,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1287,69,17,04-10-2024,2,Product did not meet my expectations.,0,Negative,0.0 to 0.49
1288,77,8,09-06-2025,5,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1289,52,7,30-09-2023,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1290,30,6,01-04-2024,3,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1291,90,2,20-05-2024,4,Shipping was fast and the item  was well-packaged.,0,Positive,0.0 to 0.49
1292,16,5,15-03-2024,5,The quality is top-notch.,0,Positive,0.0 to 0.49
1293,23,2,07-11-2024,5,Exceeded my expectations!,0,Positive,0.0 to 0.49
1294,86,11,11-06-2023,4,Shipping was fast and the item was well-packaged.,0,Positive,0.0 to 0.49
1295,61,8,16-09-2025,5,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
1296,60,9,26-10-2025,4,"Good quality,  but could be cheaper.",0.2382,Positive,0.0 to 0.49
1297,87,5,14-08-2024,3,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1298,82,1,13-08-2024,4,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1299,44,18,02-07-2025,4,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1300,6,11,14-04-2024,4,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1301,79,13,28-05-2025,4,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1302,20,11,29-11-2023,3,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1303,99,3,22-03-2024,4,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1304,77,15,09-05-2024,3,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1305,24,4,26-01-2025,1,The  product arrived late.,0,Negative,0.0 to 0.49
1306,89,1,03-09-2023,4,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1307,36,13,16-05-2024,3,"Average  experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1308,46,5,03-02-2025,4,"Great purchase,  very satisfied.",0.8016,Positive,0.5 to 1.0
1309,53,8,12-10-2024,4,"I love this product,  will buy again!",0.6696,Positive,0.5 to 1.0
1310,96,17,19-11-2025,3,"Good  quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
1311,71,13,29-01-2023,5,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1312,11,18,16-05-2023,4,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
1313,2,2,30-06-2025,5,The build quality  is impressive.,0.5106,Positive,0.5 to 1.0
1314,63,2,17-03-2025,5,Amazing value for the price.,0.7351,Positive,0.5 to 1.0
1315,85,14,28-05-2023,4,"I  love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1316,40,20,24-05-2025,2,"The product is okay, but the instructions were unclear.",-0.2617,Negative,-0.49 to 0.0
1317,24,8,08-11-2025,1,The product arrived late.,0,Negative,0.0 to 0.49
1318,28,1,13-02-2024,3,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1319,84,6,20-07-2024,1,Product did not meet my  expectations.,0,Negative,0.0 to 0.49
1320,74,10,26-11-2024,1,I had a bad experience with this product.,-0.5423,Negative,-1.0 to -0.5
1321,32,3,25-02-2025,2,The product arrived late.,0,Negative,0.0 to 0.49
1322,70,16,15-04-2024,1,Product did not meet my expectations.,0,Negative,0.0 to 0.49
1323,61,17,27-10-2025,1,Product did  not meet my expectations.,0,Negative,0.0 to 0.49
1324,36,10,27-12-2025,4,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1325,66,12,07-08-2024,3,"I love this product, will buy again!",0.6696,Mixed Positive,0.5 to 1.0
1326,69,4,09-06-2024,5,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
1327,37,9,20-05-2025,2,"Average experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
1328,97,11,23-12-2025,4,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1329,45,19,03-01-2024,2,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1330,24,12,31-05-2025,2,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
1331,88,5,02-06-2025,4,The quality is top-notch.,0,Positive,0.0 to 0.49
1332,72,4,15-06-2024,5,Amazing value for the  price.,0.7351,Positive,0.5 to 1.0
1333,6,3,06-12-2023,3,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1334,39,11,03-04-2025,4,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1335,43,15,06-03-2025,4,The quality is top-notch.,0,Positive,0.0 to 0.49
1336,95,9,27-11-2023,1,"Not satisfied, the  product broke after a week.",-0.6288,Negative,-1.0 to -0.5
1337,89,4,09-10-2023,3,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
1338,44,13,01-02-2025,2,Disappointed with the performance.,-0.4767,Negative,-0.49 to 0.0
1339,76,19,01-11-2024,5,The quality is top-notch.,0,Positive,0.0 to 0.49
1340,62,7,10-07-2025,3,Not worth  the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1341,64,7,21-06-2023,2,"Average experience, nothing  special.",-0.3089,Negative,-0.49 to 0.0
1342,91,1,03-06-2025,5,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1343,39,4,10-04-2025,5,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
1344,31,20,16-05-2025,5,The quality is top-notch.,0,Positive,0.0 to 0.49
1345,55,18,14-10-2023,5,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
1346,47,6,14-10-2024,2,The product arrived late.,0,Negative,0.0 to 0.49
1347,21,11,16-07-2025,4,Shipping was fast and the item was well-packaged.,0,Positive,0.0 to 0.49
1348,45,19,14-02-2024,5,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
1349,22,10,11-04-2025,4,Five stars for the quick delivery.,0,Positive,0.0 to 0.49
1350,69,9,01-02-2024,3,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
1351,30,20,23-07-2023,1,"Not satisfied, the product broke  after a week.",-0.6288,Negative,-1.0 to -0.5
1352,50,14,25-06-2025,5,The quality is  top-notch.,0,Positive,0.0 to 0.49
1353,34,5,30-06-2024,5,The quality is top-notch.,0,Positive,0.0 to 0.49
1354,53,8,08-05-2024,5,"Excellent  product, highly recommend!",0.7773,Positive,0.5 to 1.0
1355,9,20,29-05-2025,5,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1356,14,15,18-04-2025,4,The quality is top-notch.,0,Positive,0.0 to 0.49
1357,23,17,03-01-2024,1,"Terrible  customer service, would not buy again.",-0.4767,Negative,-0.49 to 0.0
1358,90,10,16-01-2024,3,Not worth  the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1359,28,4,25-05-2023,3,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
1360,58,12,13-11-2023,2,"Average  experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
1361,96,15,07-03-2023,5,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
1362,99,2,03-12-2025,1,Product did not meet my expectations.,0,Negative,0.0 to 0.49
1363,16,4,16-07-2024,2,The product arrived late.,0,Negative,0.0 to 0.49
